Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
786,786 Investments Limited,12.8,PKR,13,PKR,12.21,PKR,12.69,PKR,78233,1.6012810248198501
AABS,Al-Abbas Sugar Mills Ltd.,1038.15,PKR,1100,PKR,952,PKR,1000,PKR,1885,-4.32544656097818
AATM,Ali Asghar Textile Mills Limited,49.35,PKR,50,PKR,47.58,PKR,48.51,PKR,7571,-1.9405700424499714
ABL,Allied Bank Limited,208,PKR,212.01,PKR,205.9,PKR,206.21,PKR,687217,0.14569472099461483
ABOT,Abbott Laboratories Pakistan Limited,1213.25,PKR,1220,PKR,1195,PKR,1196.53,PKR,10885,-1.330133755545669
ACPL,Attock Cement Pakistan Limited,296.28,PKR,297,PKR,293.01,PKR,294.41,PKR,116031,-0.294635600108354
ADAMS,Adam Sugar Mills Limited,74.3,PKR,74.3,PKR,70.41,PKR,71.39,PKR,862,1.3918477488993097
ADMM,Artistic Denim Mills Limited,51,PKR,51,PKR,46.21,PKR,49.25,PKR,31676,-1.4802960592118461
AGHA,Agha Steel Industries Ltd.,9.07,PKR,9.33,PKR,9.02,PKR,9.09,PKR,2298188,-0.43811610076671326
AGIC,Askari General Insurance Co. Ltd.,52.97,PKR,52.97,PKR,47.51,PKR,47.75,PKR,148071,-4.576338928856913
AGIL,Agriauto Industries Limited,137,PKR,138,PKR,125.6,PKR,134.93,PKR,7734,-1.7404602388581318
AGL,Agritech Limited,77,PKR,78.5,PKR,70.1,PKR,76.35,PKR,303793,-0.7797270955165803
AGP,AGP Limited,196.01,PKR,201,PKR,196.01,PKR,199.89,PKR,478240,0.9035840484603695
AGSML,Abdullah Shah Ghazi Sugar Mills Limited,8.51,PKR,9.5,PKR,8.5,PKR,8.8,PKR,1569990,2.4447031431897654
AGTL,Al-Ghazi Tractors Ltd.,393,PKR,400,PKR,389.11,PKR,390,PKR,53502,-1.403109594235877
AHCL,Arif Habib Corporation Limited,15.95,PKR,16,PKR,15.43,PKR,15.53,PKR,6170344,-2.6332288401253914
AHL,Arif Habib Limited,111.4,PKR,111.4,PKR,106.9,PKR,109.24,PKR,192244,-0.871143375680588
AHTM,Ahmed Hassan Textile Mills Ltd.,106.24,PKR,116.84,PKR,97.01,PKR,116.84,PKR,25901,9.998117115420829
