Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
786,786 Investments Limited,13.1,PKR,13.42,PKR,12.51,PKR,13.2,PKR,28853,0.7633587786259515
AABS,Al-Abbas Sugar Mills Ltd.,1031.01,PKR,1040,PKR,1028,PKR,1038.14,PKR,70,0.7902912621359319
AATM,Ali Asghar Textile Mills Limited,48.12,PKR,48.2,PKR,46.2,PKR,47.99,PKR,3130,-0.2701579384871061
ABL,Allied Bank Limited,206.46,PKR,206.46,PKR,200,PKR,202.85,PKR,139909,-1.7485227162646582
ABOT,Abbott Laboratories Pakistan Limited,1235,PKR,1235.05,PKR,1200.01,PKR,1223.82,PKR,6215,0.9794133421345675
ACPL,Attock Cement Pakistan Limited,300.1,PKR,305.99,PKR,296.65,PKR,298.53,PKR,217296,-1.8703569785024174
ADAMS,Adam Sugar Mills Limited,74.97,PKR,75.45,PKR,72.01,PKR,72.63,PKR,2322,-3.160000000000006
ADMM,Artistic Denim Mills Limited,50.89,PKR,50.89,PKR,48.15,PKR,48.52,PKR,30740,-3.787428118183614
AGHA,Agha Steel Industries Ltd.,8.84,PKR,9.1,PKR,8.75,PKR,8.94,PKR,8680415,0.3367003367003295
AGIC,Askari General Insurance Co. Ltd.,46.25,PKR,46.99,PKR,46,PKR,46.01,PKR,26199,-1.0537634408602192
AGIL,Agriauto Industries Limited,142,PKR,143.4,PKR,140.2,PKR,142,PKR,6564,-0.6923561088188048
AGL,Agritech Limited,75.95,PKR,77.02,PKR,74.8,PKR,75.17,PKR,192951,0.03992547245142552
AGP,AGP Limited,193,PKR,193,PKR,189,PKR,189.97,PKR,285984,-1.1396752706078257
AGSML,Abdullah Shah Ghazi Sugar Mills Limited,8.84,PKR,8.96,PKR,8.66,PKR,8.72,PKR,354582,0.692840646651276
AGTL,Al-Ghazi Tractors Ltd.,445,PKR,455,PKR,431,PKR,438.73,PKR,132964,-0.9392851498114585
AHCL,Arif Habib Corporation Limited,16.5,PKR,16.68,PKR,16.35,PKR,16.45,PKR,4575101,0.6116207951070205
AHL,Arif Habib Limited,115.89,PKR,115.89,PKR,110.15,PKR,111.17,PKR,295243,-4.15553064919389
AHTM,Ahmed Hassan Textile Mills Ltd.,102.54,PKR,105,PKR,97.11,PKR,104.01,PKR,3376,1.4236957581667558
AICL,Adamjee Insurance Co. Limited,85.8,PKR,86.6,PKR,85.27,PKR,85.48,PKR,39759,-0.3148688046647184
AIRLINK,Air Link Communication Ltd.,169,PKR,174.89,PKR,165.32,PKR,170.01,PKR,11191364,-0.33999648279501293
AKBL,Askari Bank Limited,103.98,PKR,105.89,PKR,101.55,PKR,103.42,PKR,1784673,-0.24114980225716215
AKDHL,AKD Hospitality Limited,174.1,PKR,174.1,PKR,173,PKR,173,PKR,1507,-0.6432345508844501
AKDSL,AKD Securities Limited,38.95,PKR,39.32,PKR,38.05,PKR,38.58,PKR,354715,-0.694980694980703
AKGL,Al-Khair Gadoon Limited,52,PKR,53,PKR,52,PKR,53.13,PKR,145,0
ALAC,Askari Life Assurance Co. Ltd.,12.95,PKR,13.3,PKR,12.85,PKR,12.9,PKR,611144,-0.3861003861003779
ALIFE,Adamjee Life Assurance Company Limited,35.15,PKR,35.99,PKR,34.5,PKR,34.5,PKR,2103,-4.299583911234389
ALNRS,Al-Noor Sugar Mills Limited,97.98,PKR,97.98,PKR,90,PKR,92.42,PKR,5000,-4.4951947917743045
ALTN,Altern Energy Limited,13.43,PKR,13.69,PKR,13.25,PKR,13.47,PKR,450136,-0.8830022075055131
AMBL,Apna Microfinance Bank Limited,10.99,PKR,10.99,PKR,10.94,PKR,10.94,PKR,1020,-5.281385281385291
AMTEX,Amtex Limited,4.04,PKR,4.35,PKR,4.04,PKR,4.19,PKR,4715682,3.7128712871287215
ANL,Azgard Nine Limited,12.6,PKR,12.8,PKR,12.56,PKR,12.61,PKR,1849568,0.3182179793158246
ANSM,Ansari Sugar Mills Limited,15.71,PKR,16,PKR,15.51,PKR,15.7,PKR,41257,-0.9463722397476363
ANTM,AN Textile Mills Limited,38.63,PKR,42.37,PKR,37,PKR,41.85,PKR,74323,8.644859813084107
APL,Attock Petroleum Limited,562,PKR,568,PKR,555,PKR,561.98,PKR,155429,0.2658388196042764
ARCTM,Arctic Textile Mills Limited,35.5,PKR,35.5,PKR,32.66,PKR,34,PKR,3419,-3.3816425120772884
ARPAK,Arpak International Investments Ltd.,54.9,PKR,65.9,PKR,54.9,PKR,65.9,PKR,351,17.155555555555566
ARPL,Archroma Pakistan Limited,460.53,PKR,463,PKR,458,PKR,460,PKR,1065,-0.11074678074308722
ARUJ,Aruj Industries Ltd.,10.7,PKR,10.96,PKR,10.4,PKR,10.51,PKR,24850,1.6441005802707922
ASC,Al Shaheer Corp. Ltd.,15.99,PKR,17.62,PKR,15.6,PKR,17.62,PKR,3691638,9.987515605493142
ASHT,Ashfaq Textile Mills Limited,21.4,PKR,21.6,PKR,21.4,PKR,21.6,PKR,1100,-3.9573143619386264
ASIC,Asia Insurance Co. Ltd. (Pakistan),15.4,PKR,15.4,PKR,15.4,PKR,14,PKR,10,-9.090909090909092
ASL,Aisha Steel Mills Ltd.,14.38,PKR,14.4,PKR,14.01,PKR,14.09,PKR,900513,-1.1228070175438607
ASTL,Amreli Steels Ltd.,23.4,PKR,23.4,PKR,22.75,PKR,22.98,PKR,1341588,-0.8628127696289875
ASTM,Asim Textile Mills Ltd.,24,PKR,24,PKR,22.75,PKR,22.84,PKR,4282,-4.793664026677777
ATBA,Atlas Battery Limited,242.5,PKR,243.88,PKR,241.1,PKR,242.59,PKR,13289,-0.20157972683890452
ATIL,Atlas Insurance Limited,83,PKR,84,PKR,80,PKR,80.02,PKR,193352,-3.601975665582471
ATLH,Atlas Honda Limited,1387.16,PKR,1399.93,PKR,1385,PKR,1394.86,PKR,16048,0.6515950729887485
ATRL,Attock Refinery Ltd,668.77,PKR,675.4,PKR,661,PKR,663.88,PKR,592006,-0.6301546198865476
AVN,Avanceon Ltd.,49.05,PKR,49.06,PKR,48.53,PKR,48.79,PKR,452895,-0.5300713557594251
BAFL,Bank Alfalah Limited,115.01,PKR,116.8,PKR,113.05,PKR,114.01,PKR,1937208,-1.2814962334401159
BAFS,Baba Farid Sugar Mills Limited,225.1,PKR,244.99,PKR,225.1,PKR,235.08,PKR,176,-1.7018607568471642
BAHL,Bank Al Habib Ltd.,220,PKR,230.01,PKR,213.25,PKR,216.44,PKR,1099478,-0.31778197393266605
BAPL,Bawany Air Products Limited.,44,PKR,45.5,PKR,41,PKR,41.72,PKR,212648,-4.091954022988508
BATA,Bata Pakistan Limited,1444.01,PKR,1520,PKR,1440,PKR,1500.95,PKR,3949,3.585946072781733
BBFL,Big Bird Foods Limited,51.69,PKR,51.98,PKR,50.5,PKR,51.18,PKR,440039,0.31360250882006385
BCL,Bolan Castings Ltd.,91.99,PKR,92.8,PKR,87.11,PKR,91.28,PKR,25068,-0.17497812773402951
BECO,BECO Steel Limited,56.85,PKR,56.85,PKR,54.21,PKR,56.85,PKR,3431760,10.00386996904025
BELA,Bela Automotives Ltd.,119.9,PKR,119.99,PKR,114,PKR,114.23,PKR,552,0.17539244058581324
BERG,Berger Paints Pakistan Limited.,109.1,PKR,109.8,PKR,108.5,PKR,108.61,PKR,123827,-0.18380663541954126
BFAGRO,Barkat Frisian Agro Limited,41.3,PKR,41.3,PKR,40.75,PKR,40.92,PKR,568738,-0.3409644422795922
BFBIO,BF Biosciences Ltd,160.55,PKR,161,PKR,158,PKR,158.62,PKR,292153,-0.6451612903225813
BFMOD,BF Modaraba,23.23,PKR,24.36,PKR,19.95,PKR,21.04,PKR,710590,-5.0969778980604525
BGL,Balochistan Glass Ltd.,15.26,PKR,15.34,PKR,14.9,PKR,14.94,PKR,543488,-1.7105263157894723
BHAT,Bhanero Textile Mills Limited.,827,PKR,858,PKR,806,PKR,850,PKR,18,0
BIFO,Biafo Industries Limited,168,PKR,169.5,PKR,165.11,PKR,168.84,PKR,19946,0.7218278351130514
BILF,Zuma Resources Limited,37.7,PKR,37.99,PKR,35.5,PKR,37.25,PKR,28069,-2.1796218487394916
BIPL,BankIslami Pakistan Limited,40.13,PKR,40.13,PKR,38.91,PKR,39.17,PKR,1507621,-1.632345554997485
BML,Bank Makramah Limited,7.53,PKR,7.6,PKR,7.25,PKR,7.34,PKR,27612856,-2.002670226969297
BNL,Bunny's Ltd.,122.22,PKR,123.1,PKR,119.4,PKR,120.23,PKR,777755,-2.4107142857142847
BNWM,Bannu Woollen Mills Limited,67.38,PKR,69,PKR,67.38,PKR,67.42,PKR,12886,0.05936479667558067
BOK,Bank of Khyber,36,PKR,36.2,PKR,35.28,PKR,35.86,PKR,46746,-0.47182903136275794
BOP,Bank of Punjab,40.23,PKR,41.3,PKR,38.75,PKR,40.59,PKR,118821990,2.164611125094404
BPL,Burshane LPG (Pakistan) Limited,33.45,PKR,33.46,PKR,32.6,PKR,33,PKR,490,0
BRRG,B.R.R. Guardian limited,46,PKR,46,PKR,42.5,PKR,43.12,PKR,462882,-6.036173458269782
BTL,Blessed Textiles Limited,305,PKR,305,PKR,300.6,PKR,305,PKR,216,-0.039328788673310355
BUXL,Buxly Paints Limited,153,PKR,157.7,PKR,152.7,PKR,156.53,PKR,1987,3.367892755728716
BWCL,Bestway Cement Limited,624.05,PKR,626.35,PKR,616.5,PKR,617.74,PKR,42768,-1.0301680631879058
BWHL,Baluchistan Wheels Limited,186,PKR,191,PKR,181,PKR,186.1,PKR,27952,0.6544431824328022
CASH,CALCORP Limited,62,PKR,64.23,PKR,61.5,PKR,63.42,PKR,2284,0.8587786259541972
CCM,Crescent Cotton Mills Limited,59,PKR,62.9,PKR,58,PKR,59.5,PKR,288,0
CENI,"Century Insurance Co., Ltd.",51,PKR,52.69,PKR,47.02,PKR,50.11,PKR,815,-1.7450980392156874
CEPB,Century Paper & Board Mills Limited,27.75,PKR,28.84,PKR,27.71,PKR,28.65,PKR,4291993,5.4083885209712985
CFL,Crescent Fibres Limited,70.8,PKR,70.8,PKR,64,PKR,64.41,PKR,26,0
CHAS,Chashma Sugar Mills Limited,70.52,PKR,70.54,PKR,70.51,PKR,72.99,PKR,46,0
CHBL,Chenab Limited,17.95,PKR,18.4,PKR,17.71,PKR,17.99,PKR,1150401,1.5810276679841762
CHCC,Cherat Cement Co. Ltd.,330,PKR,337.82,PKR,330,PKR,333.23,PKR,27132,0.25874778108734653
CJPL,Crescent Jute Products Ltd.,13.21,PKR,13.49,PKR,13,PKR,13.15,PKR,24549,0.6120887528691665
CLOV,Clover Pakistan Limited,44.25,PKR,44.9,PKR,43.6,PKR,43.75,PKR,124888,-1.6853932584269662
CLVL,Cordoba Logistics & Ventures Limited,16.8,PKR,17.29,PKR,15.71,PKR,16.39,PKR,9234,-3.0177514792899296
CNERGY,Cnergyico Pk Limited,8.1,PKR,8.18,PKR,8.01,PKR,8.07,PKR,11507031,-0.4932182490752053
COLG,Colgate-Palmolive (Pakistan) Limited,1291.94,PKR,1310,PKR,1285,PKR,1286.52,PKR,24169,0.0840179238237434
CPHL,Citi Pharma Ltd.,91.3,PKR,93.3,PKR,90.56,PKR,92.14,PKR,2468650,1.0085507564130691
CPPL,Cherat Packaging Limited,105,PKR,108.8,PKR,104.87,PKR,107.4,PKR,86578,2.657235710189257
CRTM,Crescent Textile Mills Ltd.,24.51,PKR,24.75,PKR,23.8,PKR,24.08,PKR,120617,-2.8640580879386883
CSAP,Crescent Steel & Allied Products Ltd,97.5,PKR,98.48,PKR,96.41,PKR,96.64,PKR,111419,-0.2991849788507234
CSIL,Crescent Star Insurance Co. Ltd.,6.09,PKR,6.09,PKR,5.76,PKR,5.95,PKR,744716,-0.6677796327212026
CTM,Colony Textile Mills Ltd.,6.1,PKR,6.1,PKR,5.7,PKR,5.82,PKR,585388,-2.5125628140703427
CWSM,Chakwal Spinning Mills Limited,30,PKR,30.35,PKR,29.26,PKR,29.35,PKR,127428,-1.2117132278694023
CYAN,CYAN Ltd,45,PKR,48.47,PKR,44.82,PKR,48.02,PKR,2097622,7.1396697902722055
DAAG,Data Agro Ltd.,97.05,PKR,101.85,PKR,97,PKR,100.26,PKR,4013,-0.03988035892322238
DADX,Dadex Eternit Limited,62.1,PKR,63,PKR,62.1,PKR,63,PKR,1500,0.3664170782220756
DBCI,Dadabhoy Cement Industries Limited,7.1,PKR,7.2,PKR,6.91,PKR,7,PKR,58312,-0.7092198581560258
DCL,Dewan Cement Ltd.,14.01,PKR,14.25,PKR,13.99,PKR,14.05,PKR,3798055,0.285510349750185
DEL,Dawood Equities Limited,16.51,PKR,16.54,PKR,16.01,PKR,16.45,PKR,84848,1.2307692307692264
DFML,Dewan Farooque Motors Limited,30.37,PKR,30.37,PKR,29.41,PKR,29.54,PKR,2113346,-1.6317016317016382
DFSM,Dewan Farooque Spinning Mills Limited,5.84,PKR,5.99,PKR,5.75,PKR,5.79,PKR,216025,-1.3628620102214664
DGKC,D.G. Khan Cement Co. Ltd.,239.98,PKR,242,PKR,239,PKR,239.93,PKR,777799,-0.020835069589125323
DHPL,DH Partners Limited,43.56,PKR,45.5,PKR,43.56,PKR,44.48,PKR,705380,1.6918152720621737
DIIL,Diamond Industries Limited,63.4,PKR,63.4,PKR,63.4,PKR,58,PKR,1,0
DINT,Din Textile Mills Limited,74.44,PKR,74.44,PKR,71.11,PKR,72.85,PKR,831,-1.9119429110004063
DLL,Dawood Lawrencepur Limited,355,PKR,363.95,PKR,351,PKR,358.54,PKR,3175,-1.4864679214177685
DMC,D.M. Corporation Limited,329.99,PKR,330,PKR,270,PKR,271.98,PKR,5739,-9.339999999999995
DMTM,Dewan Mushtaq Textile Mills Limited,11.19,PKR,11.19,PKR,11.09,PKR,11.1,PKR,1150,2.1159153633854686
DNCC,Dandot Cement Co. Ltd.,16.35,PKR,16.35,PKR,15.8,PKR,15.84,PKR,9677,-4.000000000000001
DOL,Descon Oxychem Limited,35.4,PKR,35.4,PKR,34.9,PKR,34.99,PKR,104592,0.11444921316165707
DSIL,D.S. Industries Ltd.,13.5,PKR,13.5,PKR,12.51,PKR,13.21,PKR,1391015,0.07575757575758761
DSL,Dost Steel Ltd.,9.42,PKR,9.42,PKR,8.83,PKR,8.93,PKR,765033,-4.594017094017092
DWAE,Dewan Automotive Engineering Ltd.,24.09,PKR,25.45,PKR,24.09,PKR,24.72,PKR,24217,-2.906520031421846
DWSM,Dewan Sugar Mills Limited,7.56,PKR,7.7,PKR,7.3,PKR,7.48,PKR,119771,-0.13351134846461665
DWTM,Dewan Textile Mills Limited,6.8,PKR,6.8,PKR,6.75,PKR,6.75,PKR,1000,-1.026392961876837
DYNO,Dynea Pakistan Limited,301.55,PKR,302,PKR,290,PKR,293.4,PKR,124656,-2.2781774580335834
ECOP,Ecopack Limited,67,PKR,67,PKR,65.85,PKR,66.02,PKR,153706,-1.7413305551421367
EFERT,Engro Fertilizers Ltd.,219.81,PKR,220.79,PKR,218.02,PKR,219.63,PKR,2314375,0.2739350773866568
EFUG,EFU General Insurance Ltd.,122.56,PKR,125.44,PKR,122.55,PKR,123.72,PKR,324,1.0454099967330948
EFUL,EFU Life Assurance Limited,155.01,PKR,157,PKR,155.01,PKR,155.02,PKR,1005,0.6361983900285758
ELCM,Elahi Cotton Mills Limited,192.5,PKR,192.5,PKR,192.5,PKR,195.26,PKR,10,0
ELSM,Ellcot Spinning Mills Limited,110,PKR,114,PKR,110,PKR,110.19,PKR,2153,-3.873331588589372
EMCO,Emco Industries Limited,61.9,PKR,62,PKR,56,PKR,56.45,PKR,168912,-8.848700145325363
ENGROH,Engro Holdings Limited,234.31,PKR,235.89,PKR,228,PKR,232.25,PKR,859008,-0.879177158465282
EPCL,Engro Polymer & Chemicals Limited,30.1,PKR,30.7,PKR,29.71,PKR,29.75,PKR,1945155,0.10094212651413574
EPQL,Engro Powergen Qadirpur Ltd,30,PKR,30.4,PKR,29.4,PKR,29.55,PKR,668402,-1.6311584553928042
ESBL,Escorts Investment Bank Limited,12.36,PKR,12.97,PKR,12.36,PKR,12.97,PKR,839532,10.008481764206968
EWIC,East West Insurance Co. Ltd.,46.88,PKR,57.29,PKR,46.88,PKR,57.29,PKR,56,21.893617021276594
EXIDE,Exide Pakistan Ltd.,637.68,PKR,639.89,PKR,635.05,PKR,636.86,PKR,1518,-0.1285911428929771
FABL,Faysal Bank Limited,96.4,PKR,96.49,PKR,94,PKR,94.2,PKR,1748657,-1.844326351984991
FANM,First Al-Noor Modaraba,8.16,PKR,8.29,PKR,7.96,PKR,8.14,PKR,135393,-0.24509803921568107
FASM,Faisal Spinning Mills Limited,320,PKR,327.98,PKR,315,PKR,330.96,PKR,15,0
FATIMA,Fatima Fertilizer Co. Ltd.,146,PKR,146.5,PKR,135.98,PKR,139.09,PKR,1353571,-4.543270880516097
FCCL,Fauji Cement Co. Ltd.,58,PKR,59.4,PKR,57.65,PKR,57.98,PKR,6310077,-0.034482758620695046
FCEL,First Capital Equities Ltd.,5.78,PKR,6.49,PKR,5.68,PKR,6.11,PKR,2299547,6.260869565217398
FCEPL,Frieslandcampina Engro Pakistan Limited,84.05,PKR,85,PKR,83.85,PKR,84.11,PKR,305345,-0.13061030634053603
FCIBL,First Credit & Investment Bank Limited,17.98,PKR,18.05,PKR,17.75,PKR,18.05,PKR,33388,9.993906154783671
FCL,Fast Cables Ltd.,23.4,PKR,23.62,PKR,23.3,PKR,23.48,PKR,1146520,0.3418803418803498
FCSC,First Capital Securities Corporation Limited,6.98,PKR,8.03,PKR,6.94,PKR,8.03,PKR,43697536,14.224751066856317
FDPL,First Dawood Properties Limited,7.77,PKR,8.28,PKR,7.56,PKR,8.06,PKR,5202534,2.4142312579415552
FECM,First Elite Capital Modaraba,51.99,PKR,52.06,PKR,48,PKR,52.06,PKR,15659,9.993661525459547
FECTC,Fecto Cement Limited,102.99,PKR,102.99,PKR,102.5,PKR,102.87,PKR,47630,-0.11651616661810889
FEM,First Equity Modaraba,11.29,PKR,11.29,PKR,10.7,PKR,10.94,PKR,94369,0
FEROZ,Ferozsons Laboratories Limited,419.9,PKR,423.6,PKR,418.5,PKR,419.8,PKR,28822,0.06435773365433668
FFC,Fauji Fertilizer Co. Ltd.,488.65,PKR,488.65,PKR,475.5,PKR,476.73,PKR,2933956,-2.1048092324120087
FFL,Fauji Foods Limited,21.6,PKR,21.66,PKR,19.95,PKR,20.15,PKR,36995685,-4.2755344418052355
FFLM,First Fidelity Leasing Modaraba,7.01,PKR,7.4,PKR,6.83,PKR,7.28,PKR,95654,2.8248587570621493
FHAM,First Habib Modaraba,35.7,PKR,35.7,PKR,34.5,PKR,35.16,PKR,30836,0.25662959794695267
FIBLM,First IBL Modaraba,11.3,PKR,11.3,PKR,10.9,PKR,11.09,PKR,15447,-2.0318021201413465
FIL,Fateh Industries Ltd,160.01,PKR,185.89,PKR,160.01,PKR,174.65,PKR,724,-0.8290273124751619
FIMM,First Imrooz Modaraba,295,PKR,295,PKR,266.25,PKR,272.48,PKR,334,-7.893046682216126
FLYNG,Flying Cement Co. Ltd.,44.79,PKR,44.96,PKR,44.06,PKR,44.46,PKR,71067,0.09004952723998007
FML,Feroze1888 Mills Limited,72.99,PKR,75,PKR,71.71,PKR,71.88,PKR,15935,0.2370659601171409
FNEL,First National Equities Limited,12.91,PKR,14.25,PKR,12.76,PKR,14.25,PKR,44760809,10.038610038610045
FPJM,First Punjab Modaraba Services Pvt Ltd.,9.3,PKR,9.3,PKR,8.8,PKR,9.3,PKR,3944212,12.048192771084336
FPRM,First Paramount Modaraba,14,PKR,14,PKR,12.99,PKR,13.97,PKR,21144,-0.2142857142857097
FRCL,Frontier Ceramics Limited,55,PKR,60.14,PKR,52,PKR,60.14,PKR,89458,10.0054874702762
FRSM,Faran Sugar Mills Ltd,59.34,PKR,59.9,PKR,56.61,PKR,57.46,PKR,113329,-3.1681833501853767
FSWL,Fateh Sports Wear Ltd.,133.8,PKR,133.8,PKR,119.5,PKR,123.16,PKR,604,-2.470700031675645
FTMM,First Treet Manufacturing Modaraba,18.02,PKR,18.73,PKR,18.02,PKR,18.57,PKR,13997,2.82392026578074
FTSM,First Tri-Star Modaraba,14.5,PKR,14.5,PKR,14.2,PKR,14.36,PKR,4333,-1.6438356164383578
FZCM,Fazal Cloth Mills Limited,268.7,PKR,270,PKR,266.89,PKR,269.5,PKR,477,0.2194042616488695
GADT,Gadoon Textile Mills Limited,366.01,PKR,369.98,PKR,366,PKR,366.26,PKR,1903,-0.9144032031165447
GAL,Ghandhara Automobiles Limited,589.86,PKR,593.9,PKR,574,PKR,577.28,PKR,1360087,-2.132709456481206
GAMON,Gammon Pakistan Limited,26.9,PKR,26.9,PKR,26.4,PKR,26.4,PKR,4157,0.0758150113722501
GATI,Gatron Industries Ltd.,111,PKR,111.5,PKR,110,PKR,110.26,PKR,86193,-0.9522098454904673
GATM,Gul Ahmed Textile Mills Limited,34.96,PKR,35.27,PKR,34.54,PKR,35.05,PKR,289813,0.08566533409478592
GCIL,Ghani Chemical Industries Limited,31.25,PKR,32.55,PKR,31.25,PKR,32.03,PKR,2220153,2.5616394492475205
GCWL,Ghani ChemWorld Limited Registered Shs,19.11,PKR,20.25,PKR,19.05,PKR,19.98,PKR,6275551,4.99211770888071
GEMBCEM,Burj Clean Energy Modaraba,11.88,PKR,11.88,PKR,11.88,PKR,11.88,PKR,500,9.898242368177614
GEMBLUEX,Blue Ex Limited,68.91,PKR,79.99,PKR,68.9,PKR,77.06,PKR,1328,0.6662312214239127
GEMMEL,Mughal Energy Ltd.,28.9,PKR,28.9,PKR,24,PKR,26.27,PKR,24,-6.17857142857143
GEMNETS,Nets International Communication Limited,38.88,PKR,38.88,PKR,38.88,PKR,36,PKR,100,0
GEMPAPL,Pak Agro Packaging Limited,11.33,PKR,12.25,PKR,11.33,PKR,12.25,PKR,7500,2.083333333333333
GEMSPNL,Supernet Limited,51.02,PKR,51.98,PKR,48,PKR,49,PKR,117509,-3.8838760298156085
GFIL,Ghazi Fabrics International Limited,14.45,PKR,15,PKR,14.45,PKR,15,PKR,60113,0.13351134846461665
GGGL,Ghani Global Glass Ltd,11.79,PKR,12.17,PKR,11.66,PKR,11.92,PKR,1496072,1.8803418803418859
GGL,Ghani Global Holdings Limited,25.89,PKR,27.49,PKR,25.89,PKR,27.12,PKR,4374199,4.107485604606527
GHGL,Ghani Glass Limited,41.4,PKR,41.4,PKR,39.9,PKR,40.01,PKR,710672,-1.5259660349495556
GHNI,Ghandhara Industries Limited,885.11,PKR,900,PKR,868.16,PKR,872.88,PKR,639280,-1.0138123426549697
GLAXO,GlaxoSmithKline Pakistan Limited,427,PKR,427,PKR,418,PKR,419.3,PKR,71241,-0.002384870382292553
GLPL,Gillette Pakistan Limited,530.18,PKR,562,PKR,490,PKR,510.94,PKR,58334,-3.6289562035535017
GOC,GOC (Pak) Ltd.,121.98,PKR,121.99,PKR,120,PKR,121.06,PKR,1015,1.0601886634944453
GRR,Globe Residency REIT,19.45,PKR,19.84,PKR,19.45,PKR,19.49,PKR,101508,-1.4162873039959591
GRYL,Grays Leasing Limited,31,PKR,36.3,PKR,31,PKR,36.3,PKR,44845,9.999999999999991
GSPM,Gulshan Spinning Mills Ltd,5.65,PKR,5.7,PKR,5.5,PKR,5.6,PKR,4200,0
GTYR,Ghandhara Tyre and Rubber Co Limited,41.79,PKR,41.99,PKR,41.5,PKR,41.78,PKR,257484,-0.11953143676786315
GUSM,Gulistan Spinning Mills Limited,8.98,PKR,8.98,PKR,8.07,PKR,8.25,PKR,18103,-7.511210762331838
GVGL,Ghani Value Glass Limited,62,PKR,64,PKR,61.01,PKR,62.31,PKR,4889,2.0304568527918816
GWLC,Gharibwal Cement Limited,65.7,PKR,68,PKR,64.02,PKR,65.14,PKR,1112153,-0.8825319537431502
HABSM,Habib Sugar Mills Limited,83.95,PKR,84.5,PKR,83.02,PKR,84.44,PKR,26257,1.673690547862734
HAEL,Hala Enterprises Ltd.,23,PKR,24,PKR,23,PKR,23.8,PKR,7273,4.431768319438357
HAFL,Hafiz Limited,334.89,PKR,334.89,PKR,334.89,PKR,315,PKR,1,0
HALEON,Haleon Pakistan Limited,926,PKR,953.01,PKR,926,PKR,940.46,PKR,63715,0.29861570292004225
HASCOL,Hascol Petroleum Ltd.,15.45,PKR,16.1,PKR,15.38,PKR,15.63,PKR,18492247,0.708762886597946
HBL,Habib Bank Limited,318.39,PKR,322,PKR,310.1,PKR,313.54,PKR,1351603,-1.1849984242042202
HCAR,Honda Atlas Cars (Pakistan) Ltd.,300.5,PKR,303,PKR,296.5,PKR,297.73,PKR,445048,-0.5743863750208618
HICL,Habib Insurance Co. Ltd.,12.9,PKR,13.25,PKR,12.8,PKR,13,PKR,140904,0
HINO,Hinopak Motors Limited.,523,PKR,541,PKR,523,PKR,530.06,PKR,33900,1.1140360917172023
HINOON,Highnoon Laboratories Limited,1150,PKR,1154,PKR,1130,PKR,1146.71,PKR,31655,-0.19930374238467916
HIRAT,Hira Textile Mills Limited,5.37,PKR,5.39,PKR,5.01,PKR,5.16,PKR,981079,0.3891050583657678
HMB,Habib Metropolitan Bank Limited,128,PKR,129.49,PKR,126.5,PKR,127.81,PKR,153502,0.7885813421654444
HPL,Hoechst Pakistan Limited,4280.01,PKR,4386,PKR,4200,PKR,4264.95,PKR,571,-0.6656527379568776
HRPL,Habib Rice Products Ltd.,29,PKR,29,PKR,28.9,PKR,28.92,PKR,10560,-0.31023784901757967
HTL,Hi-Tech Lubricants Ltd.,56.6,PKR,62,PKR,56,PKR,60.94,PKR,1574111,7.62981278700106
HUBC,Hub Power Co. Ltd.,220.21,PKR,221.5,PKR,217,PKR,218.21,PKR,2929612,-0.899223397974472
HUMNL,Hum Network Limited,15.54,PKR,15.79,PKR,15.44,PKR,15.54,PKR,2050375,0
HUSI,Husein Industries Ltd,26.6,PKR,28.5,PKR,26.6,PKR,27.02,PKR,200,0
