Symbol,Description,Open 1 day,Open 1 day - Currency,High 1 day,High 1 day - Currency,Low 1 day,Low 1 day - Currency,Price,Price - Currency,Volume 1 day,Price Change % 1 day
786,786 Investments Limited,13.16,PKR,13.16,PKR,12.39,PKR,12.97,PKR,19973,-0.23076923076922584
AABS,Al-Abbas Sugar Mills Ltd.,1012,PKR,1043,PKR,1012,PKR,1035.24,PKR,122,3.524000000000001
AATM,Ali Asghar Textile Mills Limited,46.11,PKR,48.75,PKR,46.11,PKR,47.28,PKR,2000,-3.0948964951834355
ABL,Allied Bank Limited,203.26,PKR,209,PKR,202.55,PKR,206.38,PKR,259961,1.8908911379906117
ABOT,Abbott Laboratories Pakistan Limited,1178,PKR,1200,PKR,1178,PKR,1194.19,PKR,1726,-0.38122726817711106
ACPL,Attock Cement Pakistan Limited,294.89,PKR,309.85,PKR,291.95,PKR,304.1,PKR,1405192,4.512492696841597
ADAMS,Adam Sugar Mills Limited,72.9,PKR,72.9,PKR,68.1,PKR,71.39,PKR,187,0
ADMM,Artistic Denim Mills Limited,48.58,PKR,49.71,PKR,47,PKR,47.17,PKR,28330,-2.9024289831206187
AGHA,Agha Steel Industries Ltd.,9.21,PKR,9.32,PKR,9.06,PKR,9.1,PKR,962398,-1.0869565217391266
AGIC,Askari General Insurance Co. Ltd.,47,PKR,47.7,PKR,46.25,PKR,47.21,PKR,87942,0.44680851063829974
AGIL,Agriauto Industries Limited,138,PKR,140.5,PKR,138,PKR,140.39,PKR,16826,3.608856088560876
AGL,Agritech Limited,75.95,PKR,75.95,PKR,73.35,PKR,75.09,PKR,169030,-0.17282637596383335
AGP,AGP Limited,198.99,PKR,200,PKR,194.4,PKR,194.77,PKR,294740,-1.6313131313131262
AGSML,Abdullah Shah Ghazi Sugar Mills Limited,9.09,PKR,9.09,PKR,8.63,PKR,8.72,PKR,131169,-2.1324354657687934
